objectid,cl,logradouro,codbairro,bairro,total_transações,uso,principais_tipologias,média_percentual_transferido,média_área_construída,média_valor_transação,média_valor_imóvel,principal_transação_mercado,ano_transação,cd_utilizacao,mês_transação
14522403,073361,RUA RONALD DE CARVALHO,024,Copacabana                ,2,RESIDENCIAL,APARTAMENTO,100,63.5,805812.41,805812.41,COMPRA E VENDA,2023,01,1
14522404,073361,RUA RONALD DE CARVALHO,024,Copacabana                ,2,RESIDENCIAL,APARTAMENTO,100,50,539884.985,539884.985,COMPRA E VENDA,2023,01,4
14522405,073361,RUA RONALD DE CARVALHO,024,Copacabana                ,3,RESIDENCIAL,APARTAMENTO,100,78.333333,839278.886666,839278.886666,COMPRA E VENDA,2023,01,7
14522406,073544,RUA HILARIO DE GOUVEIA,024,Copacabana                ,2,RESIDENCIAL,APARTAMENTO,100,80.5,825871.615,825871.615,COMPRA E VENDA,2023,01,1
14522407,073544,RUA HILARIO DE GOUVEIA,024,Copacabana                ,2,RESIDENCIAL,APARTAMENTO,100,177.5,1654499.4,1654499.4,COMPRA E VENDA,2023,01,8
14522408,073544,RUA HILARIO DE GOUVEIA,024,Copacabana                ,2,RESIDENCIAL,APARTAMENTO,100,89.5,868112.535,868112.535,COMPRA E VENDA,2023,01,11
14522409,073841,RUA INHANGA,024,Copacabana                ,2,RESIDENCIAL,APARTAMENTO,100,57,569068.56,569068.56,COMPRA E VENDA,2023,01,2
14522410,073858,RUA BARAO DE IPANEMA,024,Copacabana                ,2,RESIDENCIAL,APARTAMENTO,75,51.5,429958.66,527526.205,COMPRA E VENDA,2023,01,2
14522411,073858,RUA BARAO DE IPANEMA,024,Copacabana                ,2,RESIDENCIAL,APARTAMENTO,100,136.5,1393384.49,1393384.49,COMPRA E VENDA,2023,01,5
14522412,073858,RUA BARAO DE IPANEMA,024,Copacabana                ,3,RESIDENCIAL,APARTAMENTO,100,114.666666,1188749.22,1188749.22,COMPRA E VENDA,2023,01,8
14522413,073858,RUA BARAO DE IPANEMA,024,Copacabana                ,5,RESIDENCIAL,APARTAMENTO,76.3,117.2,933618.652,1228199.538,COMPRA E VENDA,2023,01,11
14522414,074666,RUA JOAQUIM NABUCO,024,Copacabana                ,2,RESIDENCIAL,APARTAMENTO,100,121,1388024.92,1388024.92,COMPRA E VENDA,2023,01,4
14522415,074666,RUA JOAQUIM NABUCO,024,Copacabana                ,3,RESIDENCIAL,APARTAMENTO,100,167.333333,2020363.333333,2020363.333333,COMPRA E VENDA,2023,01,7
14522416,075366,RUA LEOPOLDO MIGUEZ,024,Copacabana                ,4,RESIDENCIAL,APARTAMENTO,83.3325,98.25,658820.4125,963156.745,COMPRA E VENDA,2023,01,5
14522417,075366,RUA LEOPOLDO MIGUEZ,024,Copacabana                ,4,RESIDENCIAL,APARTAMENTO,93.75,67.75,632715.3375,667928.42,COMPRA E VENDA,2023,01,8
14522418,083683,RUA VISC DE PIRAJA,025,Ipanema                   ,14,RESIDENCIAL,APARTAMENTO,96.428571,68.285714,1005784.649285,1036949.23,COMPRA E VENDA,2023,01,9
14522419,083683,RUA VISC DE PIRAJA,025,Ipanema                   ,7,RESIDENCIAL,APARTAMENTO,100,82.285714,1316852.608571,1316852.608571,COMPRA E VENDA,2023,01,12
14522420,087866,RUA ANTONIO PARREIRAS,025,Ipanema                   ,2,RESIDENCIAL,APARTAMENTO,90,180,1802983.94,2185030.515,COMPRA E VENDA,2023,01,3
14522421,087866,RUA ANTONIO PARREIRAS,025,Ipanema                   ,2,RESIDENCIAL,APARTAMENTO,100,79,732422.815,732422.815,COMPRA E VENDA,2023,01,6
14522422,003368,RUA GILBERTO CARDOSO,026,Leblon                    ,3,RESIDENCIAL,APARTAMENTO,100,82,1092540.006666,1092540.006666,COMPRA E VENDA,2023,01,7
14522423,064048,RUA JOSE LINHARES,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,117.5,2906175.445,2906175.445,COMPRA E VENDA,2023,01,3
14522424,064048,RUA JOSE LINHARES,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,78.5,1697376.31,1697376.31,COMPRA E VENDA,2023,01,6
14522425,064675,RUA ALMTE PEREIRA GUIMARAES,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,87.5,169.5,3768932.135,4356931.175,COMPRA E VENDA,2023,01,9
14522426,065433,RUA RAINHA GUILHERMINA,026,Leblon                    ,3,RESIDENCIAL,APARTAMENTO,100,221,4647535.473333,4647535.473333,COMPRA E VENDA,2023,01,1
14522427,065730,RUA ARISTIDES ESPINOLA,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,151,3410610.835,3410610.835,COMPRA E VENDA,2023,01,2
14522428,065888,AVN ATAULFO DE PAIVA,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,65.5,1095208.08,1095208.08,COMPRA E VENDA,2023,01,1
14522429,065888,AVN ATAULFO DE PAIVA,026,Leblon                    ,6,RESIDENCIAL,APARTAMENTO,91.666666,83.833333,1218507.758333,1342091.545,COMPRA E VENDA,2023,01,4
14522430,065888,AVN ATAULFO DE PAIVA,026,Leblon                    ,4,RESIDENCIAL,APARTAMENTO,100,68,1112893.35,1112893.35,COMPRA E VENDA,2023,01,11
14522431,066647,AVN BARTOLOMEU MITRE,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,180,4148141.415,4148141.415,COMPRA E VENDA,2023,01,2
14522432,066647,AVN BARTOLOMEU MITRE,026,Leblon                    ,4,RESIDENCIAL,APARTAMENTO,87.5,85.25,1497005.6,1649771.66,COMPRA E VENDA,2023,01,5
14522433,066647,AVN BARTOLOMEU MITRE,026,Leblon                    ,3,RESIDENCIAL,APARTAMENTO,100,76,1958591.59,1958591.59,COMPRA E VENDA,2023,01,8
14522434,067397,AVN GAL SAN MARTIN,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,232,6714098.165,6714098.165,COMPRA E VENDA,2023,01,1
14522435,067397,AVN GAL SAN MARTIN,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,239.5,5691796.785,5691796.785,COMPRA E VENDA,2023,01,4
14522436,067793,RUA CARLOS GOIS,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,180.5,5539809.35,5539809.35,COMPRA E VENDA,2023,01,7
14522437,069260,RUA CUPERTINO DURAO,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,149,4577650.865,4577650.865,COMPRA E VENDA,2023,01,7
14522438,069260,RUA CUPERTINO DURAO,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,64,1320797.06,1320797.06,COMPRA E VENDA,2023,01,10
14522439,069427,AVN DELFIM MOREIRA,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,203.5,9851008.355,9851008.355,COMPRA E VENDA,2023,01,6
14522440,069765,RUA ALMTE GUILHEM,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,134,3438408.76,3438408.76,COMPRA E VENDA,2023,01,7
14522441,069765,RUA ALMTE GUILHEM,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,75,112,1864044.095,2263121.28,COMPRA E VENDA,2023,01,10
14522442,072470,RUA GAL ARTIGAS,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,231.5,6029553.97,6029553.97,COMPRA E VENDA,2023,01,6
14522443,072678,RUA GAL URQUIZA,026,Leblon                    ,3,RESIDENCIAL,APARTAMENTO,100,111.333333,2075726.61,2075726.61,COMPRA E VENDA,2023,01,8
14522444,072686,RUA GAL VENANCIO FLORES,026,Leblon                    ,3,RESIDENCIAL,APARTAMENTO,100,180.666666,3603912.31,3603912.31,COMPRA E VENDA,2023,01,8
14522445,073627,RUA HUMBERTO DE CAMPOS,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,75,1146827.95,1146827.95,COMPRA E VENDA,2023,01,2
14522446,074666,RUA JOAQUIM NABUCO,025,Ipanema                   ,5,RESIDENCIAL,APARTAMENTO,100,213.2,3615218.838,3615218.838,COMPRA E VENDA,2023,01,9
14522447,077495,RUA VINICIUS DE MORAES,025,Ipanema                   ,2,RESIDENCIAL,APARTAMENTO,100,88.5,1596101.36,1596101.36,COMPRA E VENDA,2023,01,9
14522448,077768,RUA NASCIMENTO SILVA,025,Ipanema                   ,7,RESIDENCIAL,APARTAMENTO,100,126.428571,2113549.534285,2113549.534285,COMPRA E VENDA,2023,01,3
14522449,077768,RUA NASCIMENTO SILVA,025,Ipanema                   ,5,RESIDENCIAL,APARTAMENTO,90,91.6,1731681.54,1791692.004,COMPRA E VENDA,2023,01,6
14522450,078774,RUA PAUL REDFERN,025,Ipanema                   ,2,RESIDENCIAL,APARTAMENTO,75,39,495406.31,643767.915,COMPRA E VENDA,2023,01,4
14522451,079921,RUA PRUDENTE DE MORAIS,025,Ipanema                   ,7,RESIDENCIAL,APARTAMENTO,100,128.285714,2193408.512857,2193408.512857,COMPRA E VENDA,2023,01,3
14522452,079921,RUA PRUDENTE DE MORAIS,025,Ipanema                   ,7,RESIDENCIAL,APARTAMENTO,100,144.857142,2555637.17,2555637.17,COMPRA E VENDA,2023,01,10
14522453,079921,RUA PRUDENTE DE MORAIS,025,Ipanema                   ,5,RESIDENCIAL,CASA,100,106.2,2031552.74,2031552.74,COMPRA E VENDA,2023,01,7
14522454,080010,AVN RAINHA ELISABETH,025,Ipanema                   ,2,RESIDENCIAL,APARTAMENTO,100,235.5,3263974.67,3263974.67,COMPRA E VENDA,2023,01,7
14522455,080143,RUA REDENTOR,025,Ipanema                   ,3,RESIDENCIAL,APARTAMENTO,100,163.333333,3358622.856666,3358622.856666,COMPRA E VENDA,2023,01,9
14522456,080143,RUA REDENTOR,025,Ipanema                   ,2,RESIDENCIAL,APARTAMENTO,75,155,2162954.105,2853258.605,COMPRA E VENDA,2023,01,12
14522457,083360,AVN VIEIRA SOUTO,025,Ipanema                   ,5,RESIDENCIAL,APARTAMENTO,100,364.2,12496250.242,12496250.242,COMPRA E VENDA,2023,01,11
14522458,083683,RUA VISC DE PIRAJA,025,Ipanema                   ,11,RESIDENCIAL,APARTAMENTO,95.454545,92.363636,1345097.052727,1435097.233636,COMPRA E VENDA,2023,01,5
14522459,083683,RUA VISC DE PIRAJA,025,Ipanema                   ,8,RESIDENCIAL,APARTAMENTO,93.75,64.375,905122.45125,974338.6925,COMPRA E VENDA,2023,01,8
14522460,083683,RUA VISC DE PIRAJA,025,Ipanema                   ,15,RESIDENCIAL,APARTAMENTO,95,76.4,1086065.840666,1148936.868666,COMPRA E VENDA,2023,01,11
14522461,087866,RUA ANTONIO PARREIRAS,025,Ipanema                   ,2,RESIDENCIAL,APARTAMENTO,100,70,616533.135,616533.135,COMPRA E VENDA,2023,01,2
14522462,003368,RUA GILBERTO CARDOSO,026,Leblon                    ,3,RESIDENCIAL,APARTAMENTO,83.333333,94.666666,1036525.5,1285944.39,COMPRA E VENDA,2023,01,3
14522463,064048,RUA JOSE LINHARES,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,198.5,5103301.66,5103301.66,COMPRA E VENDA,2023,01,12
14522464,065433,RUA RAINHA GUILHERMINA,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,75,36,572173.43,671740.105,COMPRA E VENDA,2023,01,10
14522465,065888,AVN ATAULFO DE PAIVA,026,Leblon                    ,5,RESIDENCIAL,APARTAMENTO,90,64.6,916838.312,1054911.238,COMPRA E VENDA,2023,01,2
14522466,065888,AVN ATAULFO DE PAIVA,026,Leblon                    ,6,RESIDENCIAL,APARTAMENTO,84.166666,89,1189188.57,1486073.83,COMPRA E VENDA,2023,01,5
14522467,065888,AVN ATAULFO DE PAIVA,026,Leblon                    ,6,RESIDENCIAL,APARTAMENTO,70.5,67.333333,819442.915,1057422.681666,COMPRA E VENDA,2023,01,8
14522468,066647,AVN BARTOLOMEU MITRE,026,Leblon                    ,6,RESIDENCIAL,APARTAMENTO,91.666666,57.5,888521.79,947419.55,COMPRA E VENDA,2023,01,4
14522469,066647,AVN BARTOLOMEU MITRE,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,91,1205931.62,1205931.62,COMPRA E VENDA,2023,01,11
14522470,067397,AVN GAL SAN MARTIN,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,96.5,1875351.52,1875351.52,COMPRA E VENDA,2023,01,3
14522471,067793,RUA CARLOS GOIS,026,Leblon                    ,4,RESIDENCIAL,APARTAMENTO,100,91.5,2134427.2925,2134427.2925,COMPRA E VENDA,2023,01,10
14522472,069427,AVN DELFIM MOREIRA,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,192,7387617.585,7387617.585,COMPRA E VENDA,2023,01,8
14522473,069591,RUA DIAS FERREIRA,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,75,78.5,1127993.48,1363025.09,COMPRA E VENDA,2023,01,2
14522474,065730,RUA ARISTIDES ESPINOLA,026,Leblon                    ,4,RESIDENCIAL,APARTAMENTO,100,110.5,2310308.695,2310308.695,COMPRA E VENDA,2023,01,7
14522475,065888,AVN ATAULFO DE PAIVA,026,Leblon                    ,3,RESIDENCIAL,APARTAMENTO,100,90.666666,1510279.14,1510279.14,COMPRA E VENDA,2023,01,3
14522476,065888,AVN ATAULFO DE PAIVA,026,Leblon                    ,6,RESIDENCIAL,APARTAMENTO,100,92.166666,1495221.801666,1495221.801666,COMPRA E VENDA,2023,01,6
14522477,065888,AVN ATAULFO DE PAIVA,026,Leblon                    ,7,RESIDENCIAL,APARTAMENTO,100,60.714285,1035668.69,1035668.69,COMPRA E VENDA,2023,01,9
14522478,065888,AVN ATAULFO DE PAIVA,026,Leblon                    ,3,RESIDENCIAL,APARTAMENTO,100,64.666666,1079582.53,1079582.53,COMPRA E VENDA,2023,01,12
14522479,066647,AVN BARTOLOMEU MITRE,026,Leblon                    ,3,RESIDENCIAL,APARTAMENTO,100,78.333333,1224504.056666,1224504.056666,COMPRA E VENDA,2023,01,3
14522480,066647,AVN BARTOLOMEU MITRE,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,122.5,3637677.72,3637677.72,COMPRA E VENDA,2023,01,7
14522481,066647,AVN BARTOLOMEU MITRE,026,Leblon                    ,4,RESIDENCIAL,APARTAMENTO,100,130,2205353.0025,2205353.0025,COMPRA E VENDA,2023,01,10
14522482,067397,AVN GAL SAN MARTIN,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,94.5,1977261.945,1977261.945,COMPRA E VENDA,2023,01,9
14522483,067397,AVN GAL SAN MARTIN,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,190.5,3806653.875,3806653.875,COMPRA E VENDA,2023,01,12
14522484,067793,RUA CARLOS GOIS,026,Leblon                    ,3,RESIDENCIAL,APARTAMENTO,100,161.666666,3456243.556666,3456243.556666,COMPRA E VENDA,2023,01,6
14522485,067793,RUA CARLOS GOIS,026,Leblon                    ,3,RESIDENCIAL,APARTAMENTO,100,318.666666,10096649.77,10096649.77,COMPRA E VENDA,2023,01,9
14522486,069260,RUA CUPERTINO DURAO,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,53.5,931400.9,931400.9,COMPRA E VENDA,2023,01,9
14522487,069427,AVN DELFIM MOREIRA,026,Leblon                    ,3,RESIDENCIAL,APARTAMENTO,100,284.333333,11158545.873333,11158545.873333,COMPRA E VENDA,2023,01,4
14522488,069427,AVN DELFIM MOREIRA,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,267,10374985.445,10374985.445,COMPRA E VENDA,2023,01,7
14522489,069765,RUA ALMTE GUILHEM,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,111.5,2532075.99,2532075.99,COMPRA E VENDA,2023,01,2
14522490,069765,RUA ALMTE GUILHEM,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,107,2289470.035,2289470.035,COMPRA E VENDA,2023,01,5
14522491,072470,RUA GAL ARTIGAS,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,160.5,2511320.995,2511320.995,COMPRA E VENDA,2023,01,1
14522492,072678,RUA GAL URQUIZA,026,Leblon                    ,3,RESIDENCIAL,APARTAMENTO,100,128.666666,3017606.363333,3017606.363333,COMPRA E VENDA,2023,01,3
14522493,072678,RUA GAL URQUIZA,026,Leblon                    ,3,RESIDENCIAL,APARTAMENTO,100,134.333333,2686115.173333,2686115.173333,COMPRA E VENDA,2023,01,6
14522494,073627,RUA HUMBERTO DE CAMPOS,026,Leblon                    ,4,RESIDENCIAL,APARTAMENTO,100,35.5,539629.04,539629.04,COMPRA E VENDA,2023,01,4
14522495,073627,RUA HUMBERTO DE CAMPOS,026,Leblon                    ,5,RESIDENCIAL,APARTAMENTO,100,78.8,1241115.802,1241115.802,COMPRA E VENDA,2023,01,7
14522496,074278,RUA JERONIMO MONTEIRO,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,67.5,1308887.095,1308887.095,COMPRA E VENDA,2023,01,11
14522497,074468,RUA JOAO LIRA,026,Leblon                    ,4,RESIDENCIAL,APARTAMENTO,100,151,3593595.5,3593595.5,COMPRA E VENDA,2023,01,1
14522498,077099,AVN AFRANIO DE MELO FRANCO,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,117,1863473.235,1863473.235,COMPRA E VENDA,2023,01,7
14522499,078766,RUA CONDE BERNADOTTE,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,88.5,1515486.63,1515486.63,COMPRA E VENDA,2023,01,2
14522500,080689,RUA SAMBAIBA,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,192,2531136.02,2531136.02,COMPRA E VENDA,2023,01,2
14522501,083568,AVN VISC DE ALBUQUERQUE,026,Leblon                    ,3,RESIDENCIAL,APARTAMENTO,100,196.666666,3713176.71,3713176.71,COMPRA E VENDA,2023,01,1
14522502,069591,RUA DIAS FERREIRA,026,Leblon                    ,6,RESIDENCIAL,APARTAMENTO,88.888333,79.833333,1101122.698333,1224240.408333,COMPRA E VENDA,2023,01,5
14522503,069591,RUA DIAS FERREIRA,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,55,897298.49,897298.49,COMPRA E VENDA,2023,01,12
14522504,069765,RUA ALMTE GUILHEM,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,119.5,2349172.865,2349172.865,COMPRA E VENDA,2023,01,1
14522505,069765,RUA ALMTE GUILHEM,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,144.5,3015079.6,3015079.6,COMPRA E VENDA,2023,01,4
14522506,072470,RUA GAL ARTIGAS,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,211,3820734.865,3820734.865,COMPRA E VENDA,2023,01,2
14522507,072470,RUA GAL ARTIGAS,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,277,4963859.44,4963859.44,COMPRA E VENDA,2023,01,5
14522508,072678,RUA GAL URQUIZA,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,63,1189268.31,1189268.31,COMPRA E VENDA,2023,01,1
14522509,072678,RUA GAL URQUIZA,026,Leblon                    ,4,RESIDENCIAL,APARTAMENTO,87.5,81.25,1135418.7925,1300744.7075,COMPRA E VENDA,2023,01,4
14522510,072678,RUA GAL URQUIZA,026,Leblon                    ,3,RESIDENCIAL,APARTAMENTO,100,79,1702088.513333,1702088.513333,COMPRA E VENDA,2023,01,7
14522511,072678,RUA GAL URQUIZA,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,205,4190463.015,4190463.015,COMPRA E VENDA,2023,01,10
14522512,073627,RUA HUMBERTO DE CAMPOS,026,Leblon                    ,3,RESIDENCIAL,APARTAMENTO,100,75.333333,1176273.53,1176273.53,COMPRA E VENDA,2023,01,6
14522513,073627,RUA HUMBERTO DE CAMPOS,026,Leblon                    ,3,RESIDENCIAL,APARTAMENTO,100,42,645116.55,645116.55,COMPRA E VENDA,2023,01,10
14522514,073775,RUA IGARAPAVA,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,152,3352048.715,3352048.715,COMPRA E VENDA,2023,01,12
14522515,077099,AVN AFRANIO DE MELO FRANCO,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,121.5,2264371.73,2264371.73,COMPRA E VENDA,2023,01,8
14522516,077099,AVN AFRANIO DE MELO FRANCO,026,Leblon                    ,4,RESIDENCIAL,APARTAMENTO,100,133,2580790.2225,2580790.2225,COMPRA E VENDA,2023,01,11
14522517,078766,RUA CONDE BERNADOTTE,026,Leblon                    ,3,RESIDENCIAL,APARTAMENTO,100,94.666666,1589193.576666,1589193.576666,COMPRA E VENDA,2023,01,1
14522518,080317,RUA RITA LUDOLF,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,138.5,4154824.515,4154824.515,COMPRA E VENDA,2023,01,2
14522519,080689,RUA SAMBAIBA,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,206.5,2722289.495,2722289.495,COMPRA E VENDA,2023,01,3
14522520,080689,RUA SAMBAIBA,026,Leblon                    ,4,RESIDENCIAL,APARTAMENTO,100,116.25,1612590.7,1612590.7,COMPRA E VENDA,2023,01,6
14522521,083568,AVN VISC DE ALBUQUERQUE,026,Leblon                    ,3,RESIDENCIAL,APARTAMENTO,100,121.333333,2467889.443333,2467889.443333,COMPRA E VENDA,2023,01,2
14522522,083568,AVN VISC DE ALBUQUERQUE,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,99,2409821.82,2409821.82,COMPRA E VENDA,2023,01,5
14522523,083568,AVN VISC DE ALBUQUERQUE,026,Leblon                    ,4,RESIDENCIAL,APARTAMENTO,100,87.25,1993549.7925,1993549.7925,COMPRA E VENDA,2023,01,12
14522524,084483,RUA DES ALFREDO RUSSEL,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,61.5,953106.995,953106.995,COMPRA E VENDA,2023,01,10
14522525,084491,RUA TIMOTEO DA COSTA,026,Leblon                    ,4,RESIDENCIAL,APARTAMENTO,100,132.5,1866932.5925,1866932.5925,COMPRA E VENDA,2023,01,7
14522526,084491,RUA TIMOTEO DA COSTA,026,Leblon                    ,3,RESIDENCIAL,APARTAMENTO,100,120.666666,1716851.296666,1716851.296666,COMPRA E VENDA,2023,01,10
14522527,085225,RUA APERANA,026,Leblon                    ,3,RESIDENCIAL,APARTAMENTO,100,214.666666,3407435.146666,3407435.146666,COMPRA E VENDA,2023,01,8
14522528,089656,PRC ATAHUALPA,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,77,2414038.735,2414038.735,COMPRA E VENDA,2023,01,8
14522529,142638,RUA FADEL FADEL,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,88,1305034.57,1305034.57,COMPRA E VENDA,2023,01,6
14522530,075366,RUA LEOPOLDO MIGUEZ,024,Copacabana                ,2,RESIDENCIAL,APARTAMENTO,100,36.5,412799.795,412799.795,COMPRA E VENDA,2023,01,11
14522531,076190,RUA MARACANAU,024,Copacabana                ,2,RESIDENCIAL,APARTAMENTO,100,45.5,707079.85,707079.85,COMPRA E VENDA,2023,01,11
14522532,077271,RUA MIGUEL LEMOS,024,Copacabana                ,3,RESIDENCIAL,APARTAMENTO,100,95.333333,1016025.53,1016025.53,COMPRA E VENDA,2023,01,2
14522533,077271,RUA MIGUEL LEMOS,024,Copacabana                ,2,RESIDENCIAL,APARTAMENTO,100,114,1134858.145,1134858.145,COMPRA E VENDA,2023,01,9
14522534,077354,RUA MINIST VIVEIROS DE CASTRO,024,Copacabana                ,8,RESIDENCIAL,APARTAMENTO,93.75,72.25,539927.27,580875.54,COMPRA E VENDA,2023,01,2
14522535,077354,RUA MINIST VIVEIROS DE CASTRO,024,Copacabana                ,4,RESIDENCIAL,APARTAMENTO,87.5,51.75,397917.4525,464176.795,COMPRA E VENDA,2023,01,5
14522536,077990,RUA REPUBLICA DO PERU,024,Copacabana                ,2,RESIDENCIAL,APARTAMENTO,100,77,865897.5,865897.5,COMPRA E VENDA,2023,01,2
14522537,077990,RUA REPUBLICA DO PERU,024,Copacabana                ,3,RESIDENCIAL,APARTAMENTO,100,87.666666,952895.86,952895.86,COMPRA E VENDA,2023,01,5
14522538,077990,RUA REPUBLICA DO PERU,024,Copacabana                ,3,RESIDENCIAL,APARTAMENTO,83.333333,45.666666,378490.056666,505344.5,COMPRA E VENDA,2023,01,8
14522539,077990,RUA REPUBLICA DO PERU,024,Copacabana                ,3,RESIDENCIAL,APARTAMENTO,100,150.666666,1443691.226666,1443691.226666,COMPRA E VENDA,2023,01,11
14522540,078345,RUA MAL MASCARENHAS DE MORAIS,024,Copacabana                ,4,RESIDENCIAL,APARTAMENTO,75,131,1054165.655,1276754.2,COMPRA E VENDA,2023,01,7
14522541,078790,RUA PAULA FREITAS,024,Copacabana                ,4,RESIDENCIAL,APARTAMENTO,100,108,1148225.0175,1148225.0175,COMPRA E VENDA,2023,01,1
14522542,078790,RUA PAULA FREITAS,024,Copacabana                ,6,RESIDENCIAL,APARTAMENTO,91.666666,65.166666,671670.313333,713287.401666,COMPRA E VENDA,2023,01,7
